user_id,frequency_14d,is_retained_3m,category_regularity_14d,temporal_regularity_14d
56353,1,1,1.0,0.5
56495,1,1,1.0,0.5
56521,1,0,1.0,0.5
56548,4,1,0.25,0.5
56550,1,0,1.0,0.5
56803,1,1,1.0,0.5
56807,2,0,0.5,0.5
56888,2,1,0.5,0.0
56935,1,0,1.0,0.5
56942,1,0,1.0,0.5
56992,2,0,1.0,0.0
57050,5,1,0.4,0.5
57209,1,1,1.0,0.5
57211,2,1,0.5,0.5
57292,1,1,1.0,0.5
57408,3,1,1.0,0.5
57458,5,1,0.6,0.09999999999999998
57560,1,1,1.0,0.5
57693,3,1,0.3333333333333333,0.5
57739,10,1,0.3,0.30000000000000004
57762,1,0,1.0,0.5
57836,1,0,1.0,0.5
57967,1,0,1.0,0.5
58031,2,1,0.5,0.5
58036,2,1,0.5,0.5
58078,1,1,1.0,0.5
58079,1,0,1.0,0.5
58105,4,1,0.25,0.5
58368,2,1,0.5,0.5
58379,1,0,1.0,0.5
58456,1,0,1.0,0.5
58529,1,0,1.0,0.5
58609,1,1,1.0,0.5
58719,1,0,1.0,0.5
58733,3,0,0.3333333333333333,0.5
58790,9,1,0.3333333333333333,0.2777777777777778
58878,1,1,1.0,0.5
58904,3,0,1.0,0.16666666666666663
59067,2,1,0.5,0.5
59144,3,1,0.3333333333333333,0.5
59179,1,0,1.0,0.5
59209,1,0,1.0,0.5
59262,1,0,1.0,0.5
59624,1,1,1.0,0.5
59879,3,1,0.3333333333333333,0.16666666666666663
59913,1,1,1.0,0.5
59972,1,1,1.0,0.5
60002,1,0,1.0,0.5
60021,1,0,1.0,0.5
60094,1,0,1.0,0.5
60125,1,1,1.0,0.5
60132,4,1,0.5,0.5
60241,1,1,1.0,0.5
60343,1,1,1.0,0.5
60362,1,1,1.0,0.5
60413,1,0,1.0,0.5
60631,2,0,0.5,0.0
60642,1,1,1.0,0.5
60667,1,0,1.0,0.5
60814,1,0,1.0,0.5
60946,4,1,0.75,0.25
60967,1,0,1.0,0.5
60982,2,0,1.0,0.5
61028,1,0,1.0,0.5
61051,1,0,1.0,0.5
61232,3,1,0.6666666666666666,0.5
61399,1,1,1.0,0.5
61520,2,0,0.5,0.5
61565,1,0,1.0,0.5
61646,8,1,0.25,0.25
61707,4,1,0.25,0.5
61842,1,0,1.0,0.5
61890,2,1,0.5,0.5
61982,1,1,1.0,0.5
62001,1,1,1.0,0.5
62014,1,0,1.0,0.5
62123,1,0,1.0,0.5
62126,2,0,0.5,0.5
62187,4,0,0.5,0.25
62194,3,0,1.0,0.5
62231,1,0,1.0,0.5
62260,2,1,1.0,0.0
62303,1,0,1.0,0.5
62393,2,1,1.0,0.0
62409,1,0,1.0,0.5
62435,2,1,0.5,0.0
62584,1,0,1.0,0.5
62689,1,1,1.0,0.5
62758,1,0,1.0,0.5
62776,1,1,1.0,0.5
62779,1,0,1.0,0.5
62853,1,0,1.0,0.5
62909,3,1,0.6666666666666666,0.16666666666666663
62933,1,0,1.0,0.5
62938,1,1,1.0,0.5
62948,3,1,0.3333333333333333,0.5
63046,1,1,1.0,0.5
63091,3,1,1.0,0.16666666666666669
63148,1,0,1.0,0.5
63248,1,1,1.0,0.5
63250,1,0,1.0,0.5
63259,1,1,1.0,0.5
63297,3,1,0.3333333333333333,0.5
63312,1,1,1.0,0.5
63343,1,0,1.0,0.5
63387,1,1,1.0,0.5
63480,1,1,1.0,0.5
63493,1,0,1.0,0.5
63551,2,1,0.5,0.5
63579,2,0,0.5,0.5
63860,1,0,1.0,0.5
63885,1,0,1.0,0.5
63891,2,1,1.0,0.0
63902,3,1,0.3333333333333333,0.5
63908,3,0,0.3333333333333333,0.16666666666666663
63923,9,1,0.1111111111111111,0.38888888888888884
64119,10,1,0.1,0.09999999999999998
64228,2,0,0.5,0.5
64262,3,1,1.0,0.16666666666666663
64287,3,1,0.3333333333333333,0.16666666666666669
64290,1,0,1.0,0.5
64295,2,1,1.0,0.0
64396,2,0,1.0,0.5
64397,1,1,1.0,0.5
64483,9,1,0.4444444444444444,0.38888888888888884
64584,2,0,0.5,0.5
64692,1,0,1.0,0.5
64742,3,1,1.0,0.16666666666666669
64750,1,1,1.0,0.5
65046,2,0,0.5,0.5
65096,5,1,0.4,0.30000000000000004
65117,2,1,0.5,0.5
65156,5,0,0.8,0.30000000000000004
65211,2,1,0.5,0.5
65214,3,1,0.6666666666666666,0.16666666666666663
65288,2,1,0.5,0.5
65342,1,1,1.0,0.5
65478,1,0,1.0,0.5
65562,1,0,1.0,0.5
65629,1,0,1.0,0.5
65642,7,1,0.42857142857142855,0.2142857142857143
65684,1,1,1.0,0.5
65780,1,0,1.0,0.5
65788,1,0,1.0,0.5
66382,1,0,1.0,0.5
66405,2,1,1.0,0.5
66439,1,0,1.0,0.5
66449,2,1,1.0,0.5
66474,1,0,1.0,0.5
66487,2,1,0.5,0.5
66545,1,0,1.0,0.5
66557,3,1,0.6666666666666666,0.16666666666666669
66560,3,1,0.3333333333333333,0.5
66656,1,0,1.0,0.5
66746,1,0,1.0,0.5
66791,1,0,1.0,0.5
66837,1,0,1.0,0.5
66934,2,1,0.5,0.5
66984,1,0,1.0,0.5
67019,2,1,1.0,0.5
67060,2,1,0.5,0.0
67114,1,1,1.0,0.5
67180,1,0,1.0,0.5
67223,5,1,0.2,0.5
67271,3,1,0.3333333333333333,0.16666666666666663
67521,1,0,1.0,0.5
67561,1,0,1.0,0.5
67567,7,1,0.42857142857142855,0.3571428571428571
67598,1,0,1.0,0.5
67615,1,0,1.0,0.5
67656,1,0,1.0,0.5
67674,9,0,0.5555555555555556,0.2777777777777778
67709,7,1,0.2857142857142857,0.2142857142857143
67723,4,1,0.25,0.25
67830,1,0,1.0,0.5
67945,1,0,1.0,0.5
68123,2,1,0.5,0.5
68248,1,1,1.0,0.5
68262,1,0,1.0,0.5
68419,3,1,0.6666666666666666,0.16666666666666663
68472,1,0,1.0,0.5
68578,1,0,1.0,0.5
68620,1,0,1.0,0.5
68674,1,1,1.0,0.5
68710,1,0,1.0,0.5
68759,1,0,1.0,0.5
68844,2,1,1.0,0.0
68880,1,0,1.0,0.5
68898,2,0,0.5,0.5
68900,3,1,0.3333333333333333,0.5
68930,2,0,0.5,0.5
69009,1,1,1.0,0.5
69082,1,1,1.0,0.5
69112,1,1,1.0,0.5
69215,1,1,1.0,0.5
69261,1,1,1.0,0.5
69331,1,0,1.0,0.5
69481,1,0,1.0,0.5
69487,1,1,1.0,0.5
69494,3,1,1.0,0.16666666666666663
69553,1,1,1.0,0.5
69643,3,1,0.3333333333333333,0.5
69680,7,1,0.42857142857142855,0.5
69846,7,1,0.14285714285714285,0.07142857142857145
69942,1,0,1.0,0.5
70012,1,0,1.0,0.5
70057,1,0,1.0,0.5
70118,1,0,1.0,0.5
70169,1,1,1.0,0.5
70214,1,0,1.0,0.5
70220,1,0,1.0,0.5
70228,1,0,1.0,0.5
70273,1,0,1.0,0.5
70377,1,0,1.0,0.5
70391,3,1,0.3333333333333333,0.5
70746,2,0,0.5,0.5
70930,1,1,1.0,0.5
70934,1,0,1.0,0.5
70949,1,1,1.0,0.5
70965,3,1,0.3333333333333333,0.5
71010,2,1,0.5,0.5
71036,8,1,0.5,0.0
71037,1,1,1.0,0.5
71049,1,0,1.0,0.5
71090,1,1,1.0,0.5
71111,1,0,1.0,0.5
71173,1,0,1.0,0.5
71174,1,0,1.0,0.5
71202,2,0,1.0,0.0
71231,1,1,1.0,0.5
71269,1,1,1.0,0.5
71301,2,0,0.5,0.5
71320,2,0,0.5,0.5
71494,1,0,1.0,0.5
71526,2,1,0.5,0.5
71535,1,0,1.0,0.5
71621,2,0,0.5,0.5
71634,1,0,1.0,0.5
71637,5,1,0.6,0.09999999999999998
71648,1,0,1.0,0.5
71662,1,0,1.0,0.5
71725,1,0,1.0,0.5
71773,1,0,1.0,0.5
71830,2,1,0.5,0.5
71833,1,0,1.0,0.5
71901,1,0,1.0,0.5
71954,1,1,1.0,0.5
72035,1,0,1.0,0.5
72096,1,1,1.0,0.5
72127,1,0,1.0,0.5
72219,3,1,0.6666666666666666,0.5
72291,1,0,1.0,0.5
72536,4,0,0.25,0.0
72574,1,0,1.0,0.5
72637,2,1,0.5,0.5
72643,2,1,0.5,0.5
72765,2,1,0.5,0.5
72778,1,1,1.0,0.5
72790,1,0,1.0,0.5
72908,2,0,1.0,0.0
72910,1,0,1.0,0.5
72922,1,0,1.0,0.5
73064,1,1,1.0,0.5
73226,2,1,0.5,0.5
73240,3,1,0.6666666666666666,0.5
73258,1,0,1.0,0.5
73270,2,0,0.5,0.5
73272,1,0,1.0,0.5
73298,3,1,0.3333333333333333,0.5
73330,1,0,1.0,0.5
73331,1,0,1.0,0.5
73374,2,0,1.0,0.5
73414,1,0,1.0,0.5
73474,2,1,0.5,0.5
73541,1,1,1.0,0.5
73613,3,1,0.6666666666666666,0.5
73618,2,0,1.0,0.0
73657,4,1,0.25,0.0
73672,1,0,1.0,0.5
73718,1,0,1.0,0.5
73760,2,1,0.5,0.5
73763,2,1,0.5,0.5
73872,2,1,1.0,0.5
73938,1,0,1.0,0.5
73943,1,0,1.0,0.5
73955,2,1,0.5,0.5
73997,1,0,1.0,0.5
74092,2,1,0.5,0.0
74130,1,1,1.0,0.5
74343,1,0,1.0,0.5
74373,1,1,1.0,0.5
74401,3,1,0.3333333333333333,0.5
74426,1,0,1.0,0.5
74445,1,0,1.0,0.5
74651,1,1,1.0,0.5
74865,9,1,0.3333333333333333,0.5
74870,2,0,0.5,0.5
74914,1,0,1.0,0.5
74970,8,1,0.125,0.375
75003,1,1,1.0,0.5
75054,1,0,1.0,0.5
75153,9,1,0.2222222222222222,0.16666666666666663
75355,1,0,1.0,0.5
75451,1,1,1.0,0.5
75496,2,1,0.5,0.5
75596,2,0,0.5,0.0
75662,1,1,1.0,0.5
75764,3,1,1.0,0.5
75800,1,0,1.0,0.5
75933,1,1,1.0,0.5
75967,1,1,1.0,0.5
76065,1,1,1.0,0.5
76136,1,0,1.0,0.5
76239,1,0,1.0,0.5
76256,1,1,1.0,0.5
76301,4,0,0.75,0.25
76415,4,0,0.25,0.0
76458,1,1,1.0,0.5
76599,1,1,1.0,0.5
76606,2,1,0.5,0.5
76730,2,0,0.5,0.5
76769,1,0,1.0,0.5
76778,1,0,1.0,0.5
76822,1,1,1.0,0.5
76841,5,0,0.4,0.5
76985,1,0,1.0,0.5
77035,3,0,0.3333333333333333,0.5
77088,1,0,1.0,0.5
77094,3,1,1.0,0.16666666666666663
77095,2,0,0.5,0.5
77134,5,0,0.2,0.5
77235,1,0,1.0,0.5
77341,2,0,0.5,0.5
77345,1,0,1.0,0.5
77366,1,0,1.0,0.5
77493,1,0,1.0,0.5
77501,3,1,0.3333333333333333,0.5
77541,3,1,0.6666666666666666,0.5
77640,5,1,0.2,0.09999999999999998
77645,1,0,1.0,0.5
77673,1,0,1.0,0.5
77890,3,1,0.3333333333333333,0.5
77896,9,1,0.3333333333333333,0.38888888888888884
78040,1,0,1.0,0.5
78044,1,0,1.0,0.5
78081,2,0,0.5,0.5
78210,3,0,1.0,0.16666666666666669
78228,1,1,1.0,0.5
78232,1,0,1.0,0.5
78261,1,0,1.0,0.5
78290,2,0,1.0,0.5
78417,1,0,1.0,0.5
78420,3,0,0.3333333333333333,0.5
78539,2,0,1.0,0.5
78593,1,1,1.0,0.5
78597,1,0,1.0,0.5
78731,1,0,1.0,0.5
78850,2,0,0.5,0.5
78864,1,0,1.0,0.5
78921,3,1,0.3333333333333333,0.5
78984,1,0,1.0,0.5
79096,2,1,0.5,0.5
79190,1,0,1.0,0.5
79192,1,0,1.0,0.5
79197,1,0,1.0,0.5
79246,4,1,0.25,0.0
79281,3,1,0.6666666666666666,0.16666666666666669
79285,1,0,1.0,0.5
79350,3,1,0.6666666666666666,0.5
79409,1,1,1.0,0.5
79486,9,1,0.3333333333333333,0.5
79584,2,1,1.0,0.0
79700,3,0,0.6666666666666666,0.16666666666666669
79841,2,1,0.5,0.5
79903,3,0,1.0,0.5
79994,1,0,1.0,0.5
80140,1,1,1.0,0.5
80181,1,1,1.0,0.5
80234,1,1,1.0,0.5
80315,2,0,1.0,0.5
80318,2,0,1.0,0.0
80378,1,1,1.0,0.5
80595,2,0,0.5,0.5
80663,2,0,0.5,0.5
80733,2,0,0.5,0.5
80942,1,0,1.0,0.5
81294,1,0,1.0,0.5
81346,1,1,1.0,0.5
81396,1,0,1.0,0.5
81439,1,0,1.0,0.5
81878,2,0,0.5,0.5
82018,1,1,1.0,0.5
82092,2,1,0.5,0.5
82621,1,0,1.0,0.5
82729,1,0,1.0,0.5
82816,2,0,0.5,0.5
82901,1,1,1.0,0.5
82987,1,1,1.0,0.5
83016,1,0,1.0,0.5
83054,3,1,0.3333333333333333,0.5
83125,1,1,1.0,0.5
83191,1,1,1.0,0.5
83253,1,1,1.0,0.5
83287,2,1,1.0,0.5
83307,1,1,1.0,0.5
83460,4,1,0.5,0.5
83468,3,0,0.3333333333333333,0.5
83510,1,0,1.0,0.5
83938,1,0,1.0,0.5
84320,1,1,1.0,0.5
84767,1,1,1.0,0.5
85050,2,1,0.5,0.5
85051,3,1,0.6666666666666666,0.16666666666666669
85127,3,1,0.3333333333333333,0.5
85278,1,1,1.0,0.5
85615,1,1,1.0,0.5
85696,3,1,0.3333333333333333,0.5
85890,1,0,1.0,0.5
86120,3,1,0.3333333333333333,0.5
86166,2,0,0.5,0.5
86428,2,0,0.5,0.5
86501,1,0,1.0,0.5
86520,2,1,1.0,0.5
86659,3,1,0.3333333333333333,0.5
86688,1,0,1.0,0.5
86691,4,1,0.5,0.5
86694,2,0,0.5,0.0
86789,1,0,1.0,0.5
86791,3,1,1.0,0.5
86818,1,1,1.0,0.5
86850,1,1,1.0,0.5
86957,2,0,0.5,0.5
87003,1,0,1.0,0.5
87005,1,0,1.0,0.5
87257,1,0,1.0,0.5
87272,3,1,0.6666666666666666,0.5
87496,3,0,0.3333333333333333,0.5
87507,1,0,1.0,0.5
87517,1,0,1.0,0.5
87550,2,1,0.5,0.5
87621,1,0,1.0,0.5
87624,1,0,1.0,0.5
87689,1,0,1.0,0.5
87716,1,0,1.0,0.5
87717,3,1,0.6666666666666666,0.16666666666666669
87793,6,0,0.3333333333333333,0.5
87827,2,1,0.5,0.5
87869,4,0,0.5,0.5
88018,3,1,1.0,0.5
88051,1,0,1.0,0.5
88066,3,0,0.6666666666666666,0.5
88192,2,1,0.5,0.5
88241,1,0,1.0,0.5
88272,1,0,1.0,0.5
88585,2,1,0.5,0.5
88617,2,0,0.5,0.5
88631,3,1,0.3333333333333333,0.5
88828,5,1,0.4,0.09999999999999998
88911,1,0,1.0,0.5
88972,2,0,0.5,0.5
89175,1,1,1.0,0.5
89186,3,1,0.6666666666666666,0.5
89200,2,1,0.5,0.5
89209,1,0,1.0,0.5
89235,3,1,0.3333333333333333,0.5
89239,1,0,1.0,0.5
89299,2,1,0.5,0.5
89316,1,0,1.0,0.5
89652,1,0,1.0,0.5
89706,2,0,0.5,0.5
89751,2,1,0.5,0.5
89757,1,0,1.0,0.5
89840,2,1,0.5,0.5
89959,1,0,1.0,0.5
90064,1,0,1.0,0.5
90208,1,0,1.0,0.5
90270,5,1,0.4,0.5
90316,4,1,0.5,0.5
90334,1,0,1.0,0.5
90346,1,0,1.0,0.5
90376,1,1,1.0,0.5
90449,2,1,0.5,0.5
90491,1,0,1.0,0.5
90494,1,0,1.0,0.5
90552,1,0,1.0,0.5
90555,2,1,0.5,0.5
90727,3,1,0.6666666666666666,0.5
90804,3,0,0.6666666666666666,0.5
90893,1,1,1.0,0.5
90939,2,1,0.5,0.5
91024,1,0,1.0,0.5
91065,3,1,0.6666666666666666,0.5
91210,2,1,1.0,0.5
91309,1,0,1.0,0.5
91313,1,0,1.0,0.5
91486,1,0,1.0,0.5
91500,1,1,1.0,0.5
91542,1,0,1.0,0.5
91557,3,1,0.3333333333333333,0.5
91613,1,0,1.0,0.5
91621,1,1,1.0,0.5
91634,1,0,1.0,0.5
91836,3,0,0.6666666666666666,0.5
91916,4,1,0.5,0.0
91959,1,1,1.0,0.5
91983,1,0,1.0,0.5
92010,1,0,1.0,0.5
92032,1,0,1.0,0.5
92216,1,0,1.0,0.5
92242,2,1,1.0,0.0
92368,1,0,1.0,0.5
92380,1,0,1.0,0.5
92381,1,0,1.0,0.5
92409,1,0,1.0,0.5
92676,2,1,1.0,0.0
92690,1,0,1.0,0.5
92734,2,0,0.5,0.5
92808,1,0,1.0,0.5
92832,3,1,0.3333333333333333,0.5
92864,2,0,1.0,0.0
92878,2,1,0.5,0.5
92906,3,1,0.3333333333333333,0.5
92911,1,1,1.0,0.5
92997,1,1,1.0,0.5
93045,1,0,1.0,0.5
93140,2,1,0.5,0.5
93288,1,1,1.0,0.5
93296,12,1,0.25,0.33333333333333337
93309,2,1,0.5,0.0
93320,1,1,1.0,0.5
93360,1,0,1.0,0.5
93387,1,0,1.0,0.5
93393,2,0,1.0,0.5
93556,3,1,0.3333333333333333,0.5
93861,1,0,1.0,0.5
93909,1,1,1.0,0.5
93923,2,1,1.0,0.5
93930,6,1,0.16666666666666666,0.16666666666666663
93968,6,1,0.5,0.33333333333333337
94029,1,0,1.0,0.5
94063,2,1,1.0,0.0
94068,9,1,0.5555555555555556,0.2777777777777778
94279,1,1,1.0,0.5
94295,1,0,1.0,0.5
94299,2,1,0.5,0.5
94490,2,0,0.5,0.5
94524,3,1,0.6666666666666666,0.5
94540,1,1,1.0,0.5
94752,4,1,0.25,0.5
95097,1,0,1.0,0.5
95118,3,0,0.3333333333333333,0.5
95187,10,1,0.1,0.09999999999999998
95330,1,0,1.0,0.5
95477,2,0,0.5,0.5
95498,6,1,0.16666666666666666,0.16666666666666669
95513,1,0,1.0,0.5
95615,1,0,1.0,0.5
95673,2,0,1.0,0.0
95740,1,0,1.0,0.5
95793,1,0,1.0,0.5
95802,5,1,0.2,0.30000000000000004
95905,1,0,1.0,0.5
95929,3,0,0.6666666666666666,0.5
96122,1,1,1.0,0.5
96173,3,1,0.3333333333333333,0.5
96178,3,1,0.6666666666666666,0.5
96191,4,1,0.25,0.5
96202,4,1,1.0,0.0
96341,2,0,0.5,0.5
96354,3,1,0.3333333333333333,0.5
96455,3,0,0.3333333333333333,0.5
96474,1,0,1.0,0.5
96491,1,0,1.0,0.5
96507,1,0,1.0,0.5
96566,2,0,1.0,0.5
96637,3,0,0.3333333333333333,0.5
96643,3,0,0.3333333333333333,0.5
96644,2,1,0.5,0.5
96663,1,0,1.0,0.5
96804,1,0,1.0,0.5
96819,12,1,0.16666666666666666,0.33333333333333337
96850,3,0,0.3333333333333333,0.5
96856,1,0,1.0,0.5
96884,3,0,0.3333333333333333,0.5
96904,1,1,1.0,0.5
97023,2,1,0.5,0.5
97026,1,1,1.0,0.5
97078,1,0,1.0,0.5
97148,3,0,0.6666666666666666,0.16666666666666663
97212,1,0,1.0,0.5
97215,1,0,1.0,0.5
97350,3,1,0.3333333333333333,0.5
97354,2,1,0.5,0.0
97378,1,0,1.0,0.5
97421,4,0,0.75,0.0
97563,1,0,1.0,0.5
97571,1,1,1.0,0.5
97607,2,1,0.5,0.5
97619,1,1,1.0,0.5
97666,1,0,1.0,0.5
97674,3,0,0.6666666666666666,0.16666666666666663
97714,1,1,1.0,0.5
97792,1,1,1.0,0.5
97885,6,1,0.3333333333333333,0.33333333333333337
97913,1,0,1.0,0.5
97946,2,1,1.0,0.5
98005,3,0,0.3333333333333333,0.5
98036,5,1,0.6,0.09999999999999998
98052,1,1,1.0,0.5
98073,3,1,0.3333333333333333,0.5
98104,1,0,1.0,0.5
98155,1,0,1.0,0.5
98181,2,0,0.5,0.5
98256,5,1,0.4,0.5
98312,1,1,1.0,0.5
98359,1,0,1.0,0.5
98367,2,0,1.0,0.0
98385,2,0,1.0,0.0
98391,2,0,0.5,0.5
98428,3,0,0.3333333333333333,0.16666666666666669
98447,1,0,1.0,0.5
98461,1,1,1.0,0.5
98520,1,0,1.0,0.5
98523,3,1,0.3333333333333333,0.5
98531,1,0,1.0,0.5
98549,1,1,1.0,0.5
98689,1,0,1.0,0.5
98759,1,0,1.0,0.5
98793,1,0,1.0,0.5
98811,3,1,0.3333333333333333,0.5
98857,1,0,1.0,0.5
98883,1,0,1.0,0.5
98889,1,0,1.0,0.5
98942,1,1,1.0,0.5
99004,6,1,0.16666666666666666,0.0
99085,2,0,1.0,0.5
99109,3,0,0.3333333333333333,0.5
99265,2,0,0.5,0.5
99269,1,1,1.0,0.5
99282,2,1,1.0,0.5
99297,1,0,1.0,0.5
99355,1,0,1.0,0.5
99377,2,0,0.5,0.5
99449,2,1,1.0,0.0
99450,10,1,0.3,0.5
99486,1,0,1.0,0.5
99499,1,0,1.0,0.5
99577,1,0,1.0,0.5
99638,1,0,1.0,0.5
99662,1,0,1.0,0.5
99665,1,0,1.0,0.5
99675,9,1,0.3333333333333333,0.2777777777777778
99694,2,1,0.5,0.0
99699,2,0,0.5,0.5
99726,2,1,0.5,0.5
99760,1,0,1.0,0.5
99802,1,1,1.0,0.5
99820,1,0,1.0,0.5
99838,1,1,1.0,0.5
99840,1,0,1.0,0.5
99844,1,1,1.0,0.5
99852,1,0,1.0,0.5
99863,1,1,1.0,0.5
99882,3,1,0.3333333333333333,0.5
99889,4,1,0.5,0.25
99904,7,1,0.2857142857142857,0.3571428571428571
99914,2,0,0.5,0.5
99978,1,1,1.0,0.5
99982,1,1,1.0,0.5
100001,1,1,1.0,0.5
100061,4,1,0.5,0.5
100088,3,0,1.0,0.16666666666666663
100116,1,0,1.0,0.5
100128,3,1,0.3333333333333333,0.5
100144,1,1,1.0,0.5
100199,2,1,0.5,0.5
100226,1,0,1.0,0.5
100298,4,1,0.75,0.25
100327,1,0,1.0,0.5
100352,1,0,1.0,0.5
100394,1,1,1.0,0.5
100431,3,1,0.6666666666666666,0.5
100454,2,0,0.5,0.5
100536,1,1,1.0,0.5
100629,1,0,1.0,0.5
100715,1,0,1.0,0.5
100805,4,1,0.5,0.5
100826,2,1,1.0,0.0
100908,1,0,1.0,0.5
101052,1,0,1.0,0.5
101143,1,0,1.0,0.5
101166,4,0,0.5,0.5
101188,1,0,1.0,0.5
101245,3,1,0.6666666666666666,0.5
101256,1,0,1.0,0.5
101270,2,1,1.0,0.0
101437,2,0,1.0,0.5
101462,3,0,0.3333333333333333,0.5
101512,1,0,1.0,0.5
101594,1,0,1.0,0.5
101598,1,1,1.0,0.5
101600,1,0,1.0,0.5
101673,1,0,1.0,0.5
101711,1,1,1.0,0.5
101760,4,0,0.5,0.5
101796,1,0,1.0,0.5
101812,1,0,1.0,0.5
101886,1,1,1.0,0.5
101904,1,0,1.0,0.5
102011,2,1,0.5,0.5
102025,6,1,0.16666666666666666,0.5
102039,2,0,0.5,0.5
102076,3,1,0.3333333333333333,0.5
102101,1,1,1.0,0.5
102102,1,0,1.0,0.5
102118,2,0,1.0,0.5
102168,2,1,0.5,0.5
102172,1,0,1.0,0.5
102209,3,1,0.6666666666666666,0.5
102215,2,1,0.5,0.5
102232,2,1,0.5,0.5
102387,2,1,0.5,0.5
102464,1,1,1.0,0.5
102523,5,1,0.4,0.5
102541,1,1,1.0,0.5
102593,1,1,1.0,0.5
102701,3,1,0.3333333333333333,0.5
102730,1,1,1.0,0.5
102752,1,0,1.0,0.5
102798,2,0,1.0,0.5
102828,4,1,0.5,0.0
102835,3,1,0.3333333333333333,0.5
102838,2,1,0.5,0.5
102842,3,1,0.3333333333333333,0.5
102920,2,1,0.5,0.5
103049,1,0,1.0,0.5
103064,1,0,1.0,0.5
103080,4,1,0.25,0.5
103113,1,0,1.0,0.5
103120,3,1,0.6666666666666666,0.5
103154,3,0,0.3333333333333333,0.5
103215,1,0,1.0,0.5
103295,1,0,1.0,0.5
103310,1,0,1.0,0.5
103349,1,0,1.0,0.5
103384,3,0,0.6666666666666666,0.16666666666666669
103459,1,1,1.0,0.5
103481,1,1,1.0,0.5
103528,1,0,1.0,0.5
103558,2,1,0.5,0.5
103580,1,1,1.0,0.5
103588,2,1,0.5,0.5
103594,10,1,0.1,0.4
103607,4,1,0.5,0.5
103618,1,0,1.0,0.5
103691,3,1,0.3333333333333333,0.5
103716,3,1,0.3333333333333333,0.5
103728,2,1,0.5,0.5
103737,1,0,1.0,0.5
103751,1,0,1.0,0.5
103832,1,0,1.0,0.5
103861,1,0,1.0,0.5
103876,3,0,0.3333333333333333,0.5
103879,3,0,0.3333333333333333,0.5
103882,1,1,1.0,0.5
103889,1,1,1.0,0.5
103942,1,0,1.0,0.5
103998,2,0,1.0,0.5
104008,1,0,1.0,0.5
104013,4,1,0.25,0.5
104114,1,1,1.0,0.5
104129,8,0,0.5,0.375
104149,1,1,1.0,0.5
104153,1,0,1.0,0.5
104168,2,0,0.5,0.5
104215,1,0,1.0,0.5
104266,2,0,1.0,0.0
104304,5,1,0.6,0.09999999999999998
104332,1,1,1.0,0.5
104345,1,1,1.0,0.5
104383,2,0,0.5,0.5
104408,2,1,0.5,0.5
104443,2,1,0.5,0.5
104458,2,0,0.5,0.5
104601,1,0,1.0,0.5
104683,2,0,0.5,0.5
104705,3,0,0.3333333333333333,0.5
104708,1,0,1.0,0.5
104782,1,1,1.0,0.5
104808,1,1,1.0,0.5
104829,3,0,0.3333333333333333,0.5
104855,1,1,1.0,0.5
104856,5,1,0.6,0.3
104857,1,1,1.0,0.5
104921,1,0,1.0,0.5
105047,4,1,0.25,0.5
105060,1,0,1.0,0.5
105114,2,0,0.5,0.5
105120,1,0,1.0,0.5
105154,1,0,1.0,0.5
105164,1,0,1.0,0.5
105178,3,0,0.3333333333333333,0.16666666666666663
105199,1,1,1.0,0.5
105223,1,0,1.0,0.5
105298,3,1,0.3333333333333333,0.5
105301,1,0,1.0,0.5
105432,2,0,0.5,0.5
105554,3,1,0.6666666666666666,0.5
105573,1,0,1.0,0.5
105628,2,1,0.5,0.5
105633,2,1,0.5,0.5
105635,2,1,1.0,0.5
105668,3,0,0.3333333333333333,0.5
105669,3,0,0.3333333333333333,0.5
105695,1,1,1.0,0.5
105710,1,0,1.0,0.5
105737,1,0,1.0,0.5
105738,1,0,1.0,0.5
105773,1,0,1.0,0.5
105785,1,0,1.0,0.5
105883,2,1,0.5,0.5
106130,1,0,1.0,0.5
106210,1,0,1.0,0.5
106298,1,0,1.0,0.5
106463,1,1,1.0,0.5
106467,1,0,1.0,0.5
106476,1,0,1.0,0.5
106558,3,1,0.3333333333333333,0.5
106616,1,0,1.0,0.5
106646,3,1,0.3333333333333333,0.5
106656,2,0,0.5,0.5
106681,2,1,0.5,0.5
106749,1,0,1.0,0.5
106768,1,0,1.0,0.5
106829,1,0,1.0,0.5
106838,1,1,1.0,0.5
106848,1,0,1.0,0.5
106852,2,1,0.5,0.5
106858,1,0,1.0,0.5
106900,4,0,0.75,0.0
106947,2,0,0.5,0.5
106957,5,1,0.4,0.09999999999999998
106972,1,1,1.0,0.5
107000,1,0,1.0,0.5
107012,4,1,0.25,0.5
107019,6,1,0.5,0.33333333333333337
107245,1,0,1.0,0.5
107247,3,0,0.6666666666666666,0.16666666666666663
107265,1,0,1.0,0.5
107268,1,1,1.0,0.5
107299,1,1,1.0,0.5
107318,1,0,1.0,0.5
107325,6,1,0.3333333333333333,0.0
107356,3,0,0.3333333333333333,0.5
107411,2,1,0.5,0.5
107518,1,0,1.0,0.5
107641,1,0,1.0,0.5
107656,1,0,1.0,0.5
107657,1,0,1.0,0.5
107685,1,0,1.0,0.5
107709,1,0,1.0,0.5
107719,1,0,1.0,0.5
107732,1,0,1.0,0.5
107750,4,1,0.25,0.5
107766,6,1,0.6666666666666666,0.16666666666666669
107829,1,0,1.0,0.5
107848,1,1,1.0,0.5
