user_id,first_leader_id,dominant_leader_id,stickiness,dominant_stickiness,same_leader
54553,7761.0,7761.0,0.6666666666666666,0.6666666666666666,True
54574,58790.0,58790.0,1.0,1.0,True
54685,286.0,9755.0,0.14285714285714285,0.2857142857142857,False
54714,89186.0,7761.0,0.5,0.5,False
54757,534.0,534.0,0.5,0.5,True
54787,534.0,35.0,0.041666666666666664,0.8333333333333334,False
54788,35.0,35.0,1.0,1.0,True
54873,35.0,35.0,0.5,0.5,True
54926,35.0,13957.0,0.08333333333333333,0.5,False
54962,11414.0,584.0,0.14563106796116504,0.30097087378640774,False
55025,1411.0,1411.0,0.5,0.5,True
55205,329.0,9755.0,0.3333333333333333,0.5,False
55240,225.0,225.0,1.0,1.0,True
55401,23353.0,23353.0,0.16666666666666666,0.16666666666666666,True
55564,1359.0,71526.0,0.125,0.375,False
55609,27349.0,1654.0,0.17073170731707318,0.3170731707317073,False
55612,13068.0,13068.0,1.0,1.0,True
55724,66.0,66.0,0.3333333333333333,0.3333333333333333,True
55741,65096.0,65096.0,0.3684210526315789,0.3684210526315789,True
56051,32750.0,35.0,0.5,0.5,False
56055,13068.0,13068.0,1.0,1.0,True
56080,28033.0,28033.0,1.0,1.0,True
56126,28033.0,28033.0,0.6666666666666666,0.6666666666666666,True
56129,7761.0,534.0,0.06666666666666667,0.2,False
56202,1359.0,1359.0,0.4,0.4,True
56237,1468.0,29536.0,0.05813953488372093,0.12790697674418605,False
56244,40656.0,40656.0,0.29411764705882354,0.29411764705882354,True
56245,308.0,308.0,0.25,0.25,True
56273,37571.0,1411.0,0.005319148936170213,0.13297872340425532,False
56327,226.0,226.0,0.5,0.5,True
56352,534.0,534.0,0.4444444444444444,0.4444444444444444,True
56353,6.0,6.0,0.2857142857142857,0.2857142857142857,True
56494,32750.0,1091.0,0.5,0.5,False
56495,40656.0,40656.0,0.6666666666666666,0.6666666666666666,True
56521,7761.0,225.0,0.5,0.5,False
56548,60946.0,48402.0,0.08928571428571429,0.26785714285714285,False
56550,7761.0,225.0,0.5,0.5,False
56795,595.0,595.0,0.4,0.4,True
56797,561.0,561.0,0.6666666666666666,0.6666666666666666,True
56803,561.0,3.0,0.16129032258064516,0.16129032258064516,False
56804,595.0,35.0,0.3333333333333333,0.3333333333333333,False
56807,561.0,561.0,1.0,1.0,True
56888,255.0,35.0,0.02040816326530612,0.16326530612244897,False
56942,40656.0,40656.0,0.4166666666666667,0.4166666666666667,True
56992,42853.0,42853.0,1.0,1.0,True
57050,42853.0,42853.0,0.2532467532467532,0.2532467532467532,True
57067,60946.0,82987.0,0.1111111111111111,0.5555555555555556,False
57121,225.0,225.0,0.5,0.5,True
57156,316.0,329.0,0.18072289156626506,0.20481927710843373,False
57209,26899.0,27349.0,0.06666666666666667,0.7333333333333333,False
57211,534.0,534.0,0.6818181818181818,0.6818181818181818,True
57292,48153.0,239.0,0.1875,0.75,False
57323,27349.0,27349.0,1.0,1.0,True
57375,83054.0,23353.0,0.3333333333333333,0.3333333333333333,False
57408,24304.0,3.0,0.1,0.1,False
57417,534.0,534.0,0.25,0.25,True
57458,59144.0,7761.0,0.045454545454545456,0.5,False
57560,37571.0,7761.0,0.06666666666666667,0.17777777777777778,False
57621,26899.0,2160.0,0.16666666666666666,0.3333333333333333,False
57693,35.0,35.0,0.6964285714285714,0.6964285714285714,True
57726,534.0,308.0,0.2,0.2,False
57739,65096.0,1359.0,0.04833836858006042,0.1540785498489426,False
57762,225.0,225.0,1.0,1.0,True
57823,1749.0,595.0,0.14285714285714285,0.2857142857142857,False
57836,1091.0,48293.0,0.038461538461538464,0.34615384615384615,False
57967,7761.0,225.0,0.3333333333333333,0.6666666666666666,False
57994,1359.0,45392.0,0.1111111111111111,0.3333333333333333,False
58031,27349.0,27349.0,1.0,1.0,True
58036,1411.0,1411.0,0.5189873417721519,0.5189873417721519,True
58078,26899.0,26899.0,0.25,0.25,True
58081,48402.0,48402.0,0.5,0.5,True
58105,40656.0,40656.0,0.7142857142857143,0.7142857142857143,True
