user_id,first_leader_id,first_event_date,is_retained_90d,days_active
103967,54445,2023-06-11 09:00:00,0,0
103979,534,2023-06-17 06:30:00,0,0
103994,239,2023-07-29 06:55:00,0,0
103998,40656,2024-02-20 19:00:00,0,1
104004,29863,2023-07-25 19:30:00,0,0
104013,1411,2023-06-11 07:30:00,1,624
104014,534,2023-06-13 19:30:00,0,9
104017,534,2023-06-16 19:00:00,0,0
104031,60946,2023-06-11 12:15:00,0,0
104033,304,2023-06-12 06:10:00,0,0
104036,225,2023-06-13 19:30:00,0,0
104037,584,2023-07-24 06:00:00,0,0
104039,73240,2023-06-13 06:00:00,1,112
104059,13957,2023-06-13 05:30:00,0,11
104082,996,2023-06-14 08:00:00,0,7
104086,65096,2023-06-27 06:00:00,0,14
104092,308,2023-06-15 19:30:00,0,33
104112,239,2023-07-09 07:00:00,0,0
104157,239,2023-06-18 07:00:00,0,0
104160,534,2023-06-16 19:00:00,1,158
104168,53312,2024-08-04 07:00:00,0,77
104179,9,2023-06-17 07:00:00,0,0
104215,71526,2023-07-11 19:30:00,1,295
104266,40656,2024-02-21 20:00:00,0,2
104280,27349,2023-06-25 05:30:00,0,0
104288,71526,2023-10-10 19:30:00,0,0
104304,1497,2023-06-27 06:00:00,1,624
104317,71526,2023-07-08 06:00:00,0,0
104327,83054,2023-06-22 06:00:00,1,94
104332,2160,2023-07-01 07:30:00,1,530
104334,2160,2023-06-24 07:30:00,0,0
104345,534,2023-09-05 19:30:00,1,325
104349,9755,2023-10-14 07:00:00,0,0
104354,1889,2023-06-23 12:15:00,0,2
104371,30745,2023-06-24 06:00:00,0,0
104372,1889,2023-07-01 07:00:00,0,0
104383,53312,2023-07-01 08:30:00,1,434
104408,534,2024-06-07 19:00:00,1,189
104427,286,2023-07-08 06:00:00,1,108
104437,1889,2023-06-26 06:00:00,0,3
104441,584,2023-06-26 06:00:00,0,0
104443,1497,2023-06-30 06:00:00,1,481
104458,1359,2023-06-26 19:00:00,1,410
104466,308,2023-06-29 19:30:00,0,21
104554,308,2023-06-29 19:30:00,0,0
104561,71526,2023-06-27 19:30:00,0,0
104567,71526,2023-07-04 19:30:00,0,0
104569,46012,2023-06-30 06:10:00,1,143
104585,308,2023-06-29 19:30:00,0,0
104590,534,2023-07-04 19:30:00,0,3
104598,6,2023-06-29 18:00:00,0,0
104601,89235,2023-07-04 06:00:00,1,308
104612,66,2023-07-02 06:00:00,0,0
104645,35,2024-12-08 09:50:00,0,0
104683,1359,2023-06-29 19:15:00,1,270
104697,1889,2023-07-19 18:50:00,0,7
104703,46012,2023-06-30 06:10:00,0,20
104705,7761,2024-04-08 19:00:00,1,325
104707,595,2023-07-02 07:30:00,0,0
104708,1889,2023-06-30 12:15:00,1,399
104721,71526,2023-07-08 06:00:00,0,0
104730,53312,2023-07-01 08:30:00,0,0
104747,1359,2023-10-16 19:00:00,1,453
104768,239,2023-07-02 10:00:00,0,0
104782,45514,2023-10-11 18:50:00,1,404
104788,36134,2023-07-02 19:00:00,0,0
104790,24304,2023-07-04 20:00:00,0,7
104797,11748,2023-07-03 06:00:00,0,0
104805,7761,2023-07-17 19:00:00,0,35
104806,7761,2024-12-09 19:00:00,0,14
104808,37571,2023-07-03 19:00:00,1,616
104816,37571,2023-07-03 19:00:00,1,119
104825,37571,2023-07-03 19:00:00,0,7
104826,37571,2023-07-03 19:00:00,0,0
104829,40656,2024-06-07 06:00:00,0,14
104838,595,2023-07-06 19:00:00,0,21
104855,38968,2023-07-05 06:00:00,1,522
104856,11414,2023-07-05 06:00:00,1,613
104857,38968,2023-07-05 06:00:00,1,522
104866,71526,2023-07-04 19:30:00,0,21
104878,35,2023-09-10 08:00:00,1,545
104892,105,2023-07-05 18:50:00,0,70
104918,57050,2023-07-19 05:50:00,0,14
104921,46012,2023-07-07 19:30:00,1,370
104925,98256,2023-07-10 06:00:00,0,38
104936,534,2023-07-07 19:00:00,0,81
104950,53312,2023-07-09 08:30:00,0,0
104975,40656,2023-07-07 06:00:00,0,77
105038,225,2023-07-08 07:15:00,1,158
105046,3,2023-08-26 07:00:00,0,6
105047,9755,2023-07-08 06:50:00,1,579
105066,53312,2023-07-09 08:30:00,0,0
105082,105,2023-07-15 07:00:00,0,0
105106,48402,2023-07-23 12:15:00,0,22
105114,53312,2023-07-09 08:30:00,1,468
105120,304,2023-08-05 06:00:00,1,308
105131,36134,2023-07-09 19:00:00,0,2
105132,36134,2023-07-09 19:00:00,0,2
105150,304,2023-07-10 06:10:00,0,0
105151,255,2023-07-14 06:10:00,0,8
105154,255,2023-07-14 06:10:00,1,267
105157,32750,2023-07-12 19:30:00,1,471
105163,32750,2023-07-12 19:30:00,0,0
105164,225,2023-12-02 08:00:00,1,178
105166,7761,2023-07-10 19:00:00,0,0
105185,71526,2023-07-15 06:00:00,0,5
105191,71526,2023-07-15 06:00:00,0,0
105199,308,2023-07-13 19:30:00,1,513
105202,7761,2023-07-31 19:00:00,0,21
105223,71526,2023-07-11 19:30:00,1,345
105231,6,2023-07-26 06:00:00,1,525
105236,57050,2023-07-12 05:50:00,1,119
105267,32750,2023-07-13 05:50:00,0,0
105289,308,2023-09-21 19:30:00,0,0
105298,32750,2023-07-19 19:30:00,1,602
105301,1749,2023-11-06 06:00:00,1,93
105366,255,2023-07-14 06:10:00,0,19
105384,83054,2023-12-11 12:15:00,0,1
105406,534,2023-08-18 19:00:00,0,21
105422,53312,2023-07-16 08:30:00,0,0
105424,35325,2023-08-31 06:00:00,0,0
105431,534,2023-07-14 19:00:00,0,0
105432,53312,2023-07-16 08:30:00,1,426
105433,53312,2023-07-16 08:30:00,1,91
105434,53312,2023-07-16 08:30:00,1,112
105435,53312,2023-07-16 08:30:00,0,0
105443,53312,2023-07-16 08:30:00,0,70
105446,53312,2023-07-16 08:30:00,0,0
105462,53312,2023-07-16 08:30:00,0,0
105490,57050,2023-09-13 05:50:00,0,0
105501,595,2023-07-15 07:30:00,0,0
105514,65096,2023-10-17 06:00:00,0,0
105517,534,2023-07-14 19:00:00,0,0
105527,40656,2023-07-21 06:00:00,0,0
105554,430,2024-03-30 07:00:00,1,335
105561,534,2023-07-21 19:00:00,0,11
105569,52323,2023-07-15 06:30:00,0,28
105573,239,2024-08-04 06:30:00,0,0
105574,534,2023-07-21 19:00:00,0,7
105579,534,2023-07-14 19:00:00,0,28
105581,304,2023-08-19 06:00:00,0,0
105607,40656,2024-10-02 20:00:00,0,0
105611,534,2023-07-21 19:00:00,0,42
105612,48153,2023-07-16 07:00:00,0,0
105619,65096,2023-07-18 06:00:00,0,0
105622,48153,2023-07-16 07:00:00,0,0
105623,53312,2023-07-16 08:30:00,0,0
105624,48153,2023-07-16 07:00:00,0,7
105628,6390,2023-07-16 06:00:00,1,525
105633,7761,2023-07-17 19:00:00,1,420
105635,67223,2023-09-02 06:00:00,1,462
105659,53312,2023-07-30 08:30:00,0,0
105668,7761,2024-05-06 19:00:00,0,14
105669,7761,2023-07-24 19:00:00,1,301
105679,13068,2023-07-17 19:00:00,1,126
105680,13068,2023-10-18 19:00:00,0,35
105681,13068,2023-07-17 19:00:00,0,14
105682,13068,2023-07-17 19:00:00,1,128
105684,13068,2023-08-07 19:00:00,0,0
105687,13068,2023-07-17 19:00:00,1,144
105689,534,2023-07-18 19:30:00,0,0
105692,13068,2023-07-26 19:00:00,1,135
105695,35,2023-07-18 06:00:00,1,406
105705,35,2023-07-18 06:00:00,0,0
105707,1889,2023-07-20 06:00:00,1,98
105710,35,2024-08-06 06:00:00,0,72
105711,7761,2023-07-17 19:00:00,0,0
105712,13068,2023-12-06 19:00:00,0,2
105715,534,2023-07-18 06:00:00,0,0
105737,534,2023-07-18 19:30:00,1,427
105738,65096,2023-07-18 06:00:00,1,245
105739,46012,2023-07-19 06:10:00,0,2
105746,11414,2023-07-19 06:00:00,0,26
105748,226,2023-07-20 07:55:00,0,0
105757,1889,2023-07-24 06:00:00,0,39
105763,37571,2023-11-13 19:00:00,0,0
105769,534,2023-08-15 19:30:00,0,0
105772,11414,2023-07-19 06:00:00,0,2
105773,71526,2023-07-25 19:30:00,1,381
105784,35,2023-07-20 05:30:00,0,12
105785,14653,2024-06-24 19:00:00,0,0
105787,1889,2023-07-19 12:15:00,0,17
105792,1889,2023-07-19 12:15:00,0,0
105799,595,2023-07-20 19:00:00,0,0
105883,35,2024-07-09 06:00:00,1,100
105955,40656,2023-07-21 06:00:00,0,0
106002,88018,2023-07-20 19:15:00,0,39
106006,595,2023-07-20 19:00:00,0,7
106012,534,2023-07-21 19:00:00,0,88
106047,1091,2023-07-22 08:30:00,1,141
106050,9755,2023-07-22 06:50:00,0,2
106053,595,2023-07-23 07:30:00,0,32
106055,534,2023-07-21 19:00:00,0,0
106088,53387,2023-08-05 07:00:00,0,56
106124,48153,2023-07-23 07:00:00,0,0
106130,32608,2023-07-27 06:30:00,1,167
106137,58135,2023-07-23 08:00:00,1,94
106210,48402,2023-08-13 12:15:00,1,248
106217,7761,2023-07-24 19:00:00,0,0
106226,308,2023-08-17 19:30:00,0,0
106262,7761,2023-08-14 19:00:00,0,0
106292,7761,2023-07-24 19:00:00,0,35
106295,73541,2023-08-04 06:00:00,0,24
106298,35,2023-07-25 06:00:00,1,168
106300,22343,2023-07-31 19:00:00,1,523
106302,7761,2023-07-24 19:00:00,1,91
106308,7761,2023-07-24 19:00:00,1,91
106326,32608,2023-07-27 06:30:00,0,0
106401,105,2023-08-01 06:00:00,0,49
106434,71526,2023-07-25 19:30:00,0,0
106435,32608,2023-07-27 06:30:00,0,0
106459,71526,2023-07-25 19:30:00,0,0
106462,71526,2023-07-25 19:30:00,0,0
106463,70169,2024-01-04 19:00:00,1,431
106467,83054,2024-03-29 12:15:00,0,0
106475,92832,2023-08-03 06:00:00,0,2
106476,226,2023-08-03 07:55:00,1,217
106477,40656,2023-08-05 08:30:00,0,0
106482,40656,2023-08-05 08:30:00,0,0
106486,29863,2023-07-28 19:00:00,0,21
106491,239,2023-07-29 06:55:00,0,22
106558,48293,2023-11-22 19:30:00,1,469
106595,46012,2023-08-05 07:00:00,0,0
106604,29863,2023-07-28 19:00:00,0,18
106615,239,2023-07-29 06:55:00,0,0
106616,225,2024-02-03 07:30:00,0,0
106619,1615,2023-07-29 06:00:00,0,0
106624,534,2025-03-07 19:00:00,0,0
106625,60946,2023-07-30 12:15:00,0,0
106630,29863,2023-07-28 19:00:00,0,0
106633,58790,2023-08-20 18:00:00,0,0
106635,58790,2023-08-20 18:00:00,0,21
106646,35,2023-10-31 06:00:00,1,497
106651,60946,2023-07-30 12:15:00,0,21
106667,584,2023-08-07 06:00:00,0,47
106681,67223,2023-07-30 06:00:00,1,384
106685,2160,2023-07-30 07:30:00,0,0
106688,60946,2023-07-30 12:15:00,0,0
106735,36451,2023-08-01 19:30:00,1,140
106749,3,2024-04-14 01:01:00,0,0
106758,1615,2023-08-01 19:30:00,0,14
106768,38968,2023-07-31 19:15:00,1,225
106782,71526,2023-08-15 19:30:00,0,7
106798,36451,2023-08-01 19:30:00,0,7
106800,82987,2023-07-31 12:15:00,0,0
106807,65096,2023-08-15 06:00:00,1,95
106825,22343,2023-07-31 19:00:00,0,0
106829,35,2024-05-28 06:00:00,1,287
106838,7761,2023-07-31 19:00:00,1,452
106848,27349,2023-09-21 05:30:00,1,245
106852,48293,2023-08-09 19:30:00,1,581
106854,59144,2023-10-15 07:30:00,0,0
106858,58790,2024-02-21 05:50:00,0,0
106869,36451,2023-08-01 19:30:00,0,0
106872,7949,2023-08-02 06:00:00,0,0
106900,6,2024-01-25 19:00:00,0,2
106906,1359,2023-08-03 19:15:00,0,0
106918,40656,2023-08-04 06:00:00,0,0
106927,36451,2023-09-14 19:30:00,0,0
106935,8751,2023-08-04 19:00:00,0,0
106940,1359,2023-08-07 19:00:00,0,63
106942,53387,2023-08-05 07:00:00,0,0
106943,46012,2023-08-08 19:30:00,0,37
106946,2160,2023-08-05 07:30:00,0,0
106947,27349,2024-03-30 07:30:00,0,42
106957,239,2023-08-05 06:55:00,1,575
106959,35,2023-09-10 08:00:00,0,0
106964,1615,2023-08-05 06:00:00,0,31
106971,53312,2023-08-06 08:30:00,0,0
106972,45514,2023-08-13 07:30:00,1,447
106978,1091,2023-08-06 08:00:00,0,82
106982,58790,2023-08-06 18:00:00,0,21
106984,58790,2023-08-06 18:00:00,0,70
106986,53312,2023-08-06 08:30:00,0,77
106988,58790,2023-08-06 18:00:00,0,0
107003,3,2023-08-06 08:00:00,0,0
107006,58790,2023-08-13 18:00:00,0,28
107012,46012,2023-08-08 06:00:00,1,367
107019,82987,2023-08-07 12:15:00,1,567
107020,58790,2023-08-06 18:00:00,0,4
107034,255,2023-08-09 06:00:00,0,29
107035,1359,2023-08-07 19:00:00,0,3
107036,46012,2023-08-08 19:30:00,0,0
107147,1359,2023-08-07 19:00:00,0,1
107172,66,2023-08-08 06:00:00,0,42
107174,534,2023-08-11 19:00:00,0,0
107181,71526,2023-08-08 19:30:00,0,0
107183,1359,2023-08-07 19:00:00,0,0
107225,1359,2023-08-10 19:15:00,0,0
107241,3,2023-08-10 18:00:00,0,7
107245,225,2024-02-03 07:30:00,1,361
107247,40656,2024-06-15 18:00:00,0,28
107248,239,2023-08-12 06:55:00,0,0
107265,42853,2024-07-19 19:00:00,0,0
107268,58790,2023-09-10 18:00:00,1,548
107294,534,2023-08-11 19:00:00,0,7
107295,53312,2023-08-13 08:30:00,0,0
107299,58790,2023-10-22 18:00:00,1,300
107306,21198,2023-08-12 07:30:00,0,0
107307,534,2023-08-15 06:00:00,0,29
107313,53312,2023-08-13 08:30:00,0,0
107318,21198,2023-08-12 07:30:00,1,217
107325,73240,2023-09-09 06:00:00,1,546
107350,534,2023-08-11 19:00:00,0,0
107356,53312,2023-08-27 08:30:00,1,335
107357,18896,2023-08-17 06:00:00,0,46
107362,53312,2023-08-13 08:30:00,0,70
107368,40656,2023-09-23 08:30:00,0,56
107373,11414,2023-09-13 06:00:00,0,57
107381,58790,2023-08-13 18:00:00,0,0
107382,58790,2023-08-13 18:00:00,0,0
107387,53312,2023-08-13 08:30:00,0,0
107389,45514,2023-08-13 07:30:00,0,7
107394,9755,2023-08-14 06:00:00,0,0
107406,6,2023-08-30 06:00:00,0,0
107419,58790,2023-08-13 18:00:00,1,91
107422,7761,2023-08-14 19:00:00,0,0
107464,7761,2023-08-14 19:00:00,0,0
107514,7761,2023-08-21 19:00:00,0,42
107518,3,2024-04-14 01:01:00,0,0
107527,38968,2023-08-14 19:15:00,0,14
107533,71526,2023-08-15 19:30:00,0,35
107562,35,2023-09-10 08:00:00,0,43
107637,38968,2023-08-21 19:15:00,0,0
107640,71526,2023-08-15 19:30:00,0,0
107641,7761,2023-08-28 19:00:00,1,230
107652,534,2023-08-15 19:30:00,0,0
107656,225,2024-02-24 07:30:00,0,0
107657,46012,2023-08-18 19:30:00,1,277
107658,45514,2023-08-16 18:50:00,0,0
107662,9,2023-08-16 06:00:00,0,0
107676,88018,2023-08-24 19:15:00,0,0
107679,66,2023-08-18 06:00:00,0,0
107681,534,2023-10-05 19:30:00,0,0
107685,48153,2024-04-20 09:00:00,1,301
107691,308,2023-08-17 19:30:00,0,0
107692,92832,2023-08-17 06:00:00,0,0
107706,595,2023-09-30 07:30:00,0,0
107708,13912,2023-08-23 05:30:00,0,9
107709,15328,2023-09-21 19:00:00,1,205
107719,35,2023-08-24 05:30:00,1,138
107732,83054,2024-02-19 12:15:00,0,90
107738,53312,2023-08-20 08:30:00,0,63
107748,53312,2023-08-20 08:30:00,0,0
107750,1411,2023-08-21 19:00:00,1,568
107752,66,2023-09-03 06:00:00,0,7
107757,11748,2023-11-25 07:00:00,0,0
107766,42853,2024-01-20 10:00:00,1,420
107768,304,2023-08-19 06:00:00,0,0
107772,534,2023-08-18 19:00:00,0,28
107780,73541,2023-08-19 07:00:00,0,0
107785,73541,2023-08-19 07:00:00,0,21
107801,58790,2023-08-20 18:00:00,0,0
107807,58790,2023-08-20 18:00:00,0,35
107823,58790,2023-08-20 18:00:00,0,0
107829,38968,2023-08-21 19:15:00,1,232
107830,53312,2024-11-03 08:00:00,0,0
107834,38968,2023-08-21 19:15:00,0,20
107842,7761,2023-08-21 19:00:00,0,11
107844,38968,2023-08-21 19:15:00,0,0
107848,7761,2023-08-28 19:00:00,1,392
107849,7761,2023-08-21 19:00:00,0,0
107851,38968,2023-08-21 19:15:00,0,0
107853,7761,2023-08-21 19:00:00,0,7
107862,38968,2023-08-21 19:15:00,0,0
107866,38968,2023-08-21 19:15:00,0,0
107869,15328,2023-09-21 19:00:00,0,39
107875,225,2023-08-22 19:30:00,0,21
107878,1497,2023-08-22 06:00:00,0,0
107893,7761,2023-08-21 19:00:00,0,0
107914,534,2023-08-29 19:30:00,0,77
107916,3,2023-08-26 07:00:00,0,6
107923,67223,2024-09-08 06:00:00,0,0
107934,7761,2023-10-23 19:00:00,0,0
107939,82987,2023-08-23 12:15:00,1,205
107950,71526,2023-09-05 19:30:00,0,0
107951,1889,2023-09-08 12:15:00,0,0
107954,32750,2023-08-23 19:30:00,0,0
107955,6090,2023-08-23 06:00:00,0,0
107961,83054,2023-09-11 12:15:00,0,11
108018,40656,2023-10-03 06:00:00,0,0
108024,7761,2023-09-04 19:00:00,0,0
108038,1411,2023-08-25 19:30:00,0,0
108047,35,2023-09-10 08:00:00,0,83
108051,534,2023-08-25 19:00:00,0,0
108057,53312,2023-09-03 08:30:00,0,0
108081,534,2023-08-26 06:30:00,1,560
108082,13068,2023-08-25 19:00:00,0,0
108087,225,2024-02-03 07:30:00,0,0
108103,534,2023-08-25 19:00:00,0,70
108106,27349,2023-12-09 07:30:00,1,447
108111,2160,2024-04-13 07:30:00,0,21
108118,29501,2024-01-24 20:00:00,0,2
108122,2733,2024-07-09 06:00:00,1,228
108123,534,2023-08-25 19:00:00,0,0
108163,1359,2023-10-16 19:00:00,0,7
108172,35,2024-12-08 09:50:00,0,0
108173,9755,2023-08-28 06:00:00,0,0
108175,1359,2023-08-28 19:15:00,0,0
108176,1359,2023-08-28 19:15:00,0,0
108179,595,2023-08-27 07:30:00,0,0
108180,534,2023-09-01 19:00:00,1,399
108183,53312,2023-08-27 08:30:00,1,91
108187,7761,2023-08-28 19:00:00,0,21
108189,534,2023-09-01 19:00:00,0,0
108194,57292,2023-08-27 07:00:00,0,0
108199,7761,2024-12-25 19:00:00,0,0
108200,66,2023-08-27 06:00:00,0,0
108203,45514,2023-08-27 07:30:00,0,0
108215,7761,2023-08-28 19:00:00,0,0
108259,32608,2023-08-28 06:30:00,0,0
108272,9,2023-08-28 06:00:00,0,0
108284,83054,2023-08-28 12:15:00,0,0
108306,7761,2023-08-28 19:00:00,0,0
108310,48402,2023-08-30 12:15:00,0,0
108320,7761,2023-08-28 19:00:00,0,0
108333,534,2023-09-01 19:00:00,0,0
108337,32750,2023-08-30 19:30:00,0,21
108341,534,2023-08-29 19:30:00,0,49
108356,46012,2024-06-06 19:30:00,0,0
108371,36451,2023-08-31 19:30:00,0,0
108374,43965,2024-09-10 18:30:00,0,0
108390,46012,2023-08-31 06:00:00,0,0
108404,534,2023-10-20 19:00:00,0,14
108421,58790,2023-09-10 18:00:00,0,0
108423,534,2023-09-01 19:00:00,0,7
108431,53312,2023-09-03 08:30:00,0,0
108444,13068,2023-11-08 19:00:00,0,51
108449,534,2023-09-01 19:00:00,0,0
108456,52323,2023-09-02 07:30:00,0,0
108468,35,2023-09-10 08:00:00,0,57
108476,534,2023-09-01 19:00:00,0,0
108480,53312,2023-09-03 08:30:00,0,0
108483,7761,2023-09-04 19:00:00,0,7
108488,53312,2023-09-03 08:30:00,0,10
108499,1359,2023-09-07 19:15:00,0,36
108504,58790,2024-09-01 17:00:00,0,0
108521,58790,2023-09-10 18:00:00,0,6
108525,53312,2023-09-10 08:30:00,1,370
108530,3,2025-03-08 10:00:00,0,0
108532,994,2024-08-31 07:30:00,1,183
108539,29536,2023-09-16 07:00:00,0,19
108542,92832,2023-09-21 06:00:00,0,23
108544,534,2023-10-14 06:30:00,0,0
108562,595,2023-09-16 07:30:00,0,0
108575,304,2023-09-04 06:00:00,0,30
108592,534,2023-11-10 19:00:00,0,0
108622,534,2023-09-05 19:30:00,1,266
108623,64483,2024-01-30 19:30:00,1,288
108625,993,2024-08-01 05:30:00,0,61
108644,35,2023-09-10 08:00:00,0,0
108660,40656,2023-09-05 06:00:00,0,0
108668,35,2023-09-10 08:00:00,0,0
108680,66,2024-03-30 06:30:00,0,0
108687,595,2024-06-09 07:00:00,1,272
108712,35,2023-09-10 08:00:00,0,7
108713,35,2023-09-10 08:00:00,0,0
108718,534,2023-10-10 19:30:00,0,0
108719,66,2023-09-17 06:00:00,0,64
108722,35,2023-09-10 08:00:00,0,0
108731,35,2023-09-10 08:00:00,0,0
108733,48293,2023-09-06 19:30:00,0,0
108734,1359,2023-09-07 19:15:00,0,0
108735,1359,2023-09-07 19:15:00,1,362
108745,45514,2023-09-08 19:30:00,0,2
108756,35,2023-09-10 08:00:00,0,0
108765,7761,2023-10-23 19:00:00,1,266
108767,27349,2023-10-12 05:30:00,1,259
108769,27349,2023-10-19 05:30:00,1,282
108798,35,2023-09-10 08:00:00,0,0
108824,35,2023-09-10 08:00:00,1,455
108839,35,2023-09-10 08:00:00,0,0
108855,35,2023-09-10 08:00:00,1,124
108873,35,2023-09-10 08:00:00,0,0
108897,35,2024-08-25 07:50:00,1,195
108899,3,2025-03-08 10:00:00,0,0
108905,73240,2023-09-09 06:00:00,1,353
108910,35,2023-09-10 08:00:00,1,455
108921,53312,2023-09-10 08:30:00,0,0
108931,73240,2023-09-09 06:00:00,0,0
108942,46012,2024-08-02 19:30:00,0,0
108952,35,2023-09-10 08:00:00,0,46
108953,1615,2023-09-19 19:30:00,1,528
108954,26899,2023-10-28 07:30:00,0,7
108959,46012,2023-09-10 06:00:00,0,1
108961,58790,2023-10-15 18:00:00,0,0
108962,48293,2023-11-12 09:00:00,0,0
108964,993,2023-09-10 07:30:00,0,0
108976,35,2023-09-10 08:00:00,0,0
108979,24304,2023-09-19 19:00:00,0,0
108981,534,2023-09-12 06:00:00,0,3
108986,35,2023-09-10 08:00:00,1,211
109003,88018,2023-09-10 17:00:00,1,548
109006,36451,2023-09-14 19:30:00,0,6
109024,58790,2023-09-10 18:00:00,0,35
109032,58790,2023-09-10 18:00:00,1,133
109042,27349,2023-10-26 05:30:00,0,0
109050,83054,2023-09-11 12:15:00,0,0
109059,584,2023-09-11 06:00:00,0,0
109060,1359,2023-10-09 19:00:00,1,474
109064,45514,2023-09-18 09:00:00,0,49
109083,1359,2023-09-11 19:00:00,0,7
109084,89186,2024-02-28 19:00:00,1,224
109093,1468,2023-09-12 18:00:00,0,8
109094,1359,2023-09-11 19:00:00,1,399
109108,35,2023-09-12 06:00:00,0,55
109116,32750,2023-09-13 19:30:00,1,420
109123,8751,2023-11-03 19:00:00,0,0
109145,1749,2023-09-14 06:00:00,0,5
109158,1615,2023-09-19 19:30:00,0,21
109169,595,2023-09-14 19:00:00,0,0
109176,45514,2023-09-13 18:50:00,0,0
109192,316,2023-09-15 06:00:00,0,0
109207,225,2023-09-14 19:30:00,1,208
109242,36451,2023-09-14 19:30:00,0,0
109255,40656,2023-09-15 06:00:00,1,530
109256,1411,2023-10-09 19:00:00,0,1
109272,105,2023-09-15 18:00:00,0,0
109286,53312,2023-09-17 14:00:00,0,33
109313,1359,2023-09-16 17:00:00,0,0
109319,58790,2023-09-17 18:00:00,0,0
109320,58790,2023-09-17 18:00:00,1,126
109324,316,2023-10-02 06:00:00,1,373
109338,58790,2023-09-17 18:00:00,0,0
109339,58790,2023-09-17 18:00:00,0,0
109340,58790,2023-09-17 18:00:00,0,0
109389,58790,2023-09-17 18:00:00,1,538
109395,42853,2024-10-26 08:00:00,1,130
109416,58790,2023-09-17 18:00:00,0,0
109442,35,2023-09-19 06:00:00,0,0
109488,534,2024-09-13 19:00:00,1,133
109502,42853,2023-09-24 09:00:00,0,0
109510,57739,2024-09-17 07:00:00,0,0
109515,7761,2024-05-06 19:00:00,0,77
109517,32750,2023-09-20 19:30:00,0,28
109524,105,2023-09-18 18:00:00,0,30
109537,57739,2023-09-19 06:00:00,0,0
109539,73541,2023-10-23 06:30:00,0,15
109546,534,2023-10-20 19:00:00,0,0
109556,1468,2023-09-19 18:00:00,0,0
109565,42853,2023-09-24 09:00:00,0,23
109573,58790,2023-10-15 18:00:00,0,27
109581,1654,2024-08-01 06:00:00,0,2
109582,23353,2024-03-09 08:00:00,0,83
109592,3,2025-03-08 10:00:00,0,0
109607,27349,2023-09-21 05:30:00,1,415
109618,27349,2024-04-20 07:30:00,1,205
109625,1654,2024-09-03 06:00:00,1,183
109640,1654,2024-06-15 07:30:00,0,34
109649,27349,2024-09-07 07:00:00,0,60
109658,27349,2023-09-21 05:30:00,0,28
109672,27349,2024-09-15 07:00:00,0,6
109699,27349,2024-03-23 07:30:00,0,0
109709,1654,2024-10-24 05:45:00,0,37
109718,27349,2023-09-21 05:30:00,0,0
109736,27349,2024-08-24 07:00:00,0,42
109737,3,2025-03-08 10:00:00,0,0
109739,27349,2023-09-21 05:30:00,0,0
109763,27349,2023-09-21 05:30:00,0,70
109766,27349,2023-09-21 05:30:00,0,0
109775,27349,2023-09-21 05:30:00,0,0
109783,27349,2023-09-21 05:30:00,0,65
109784,1654,2024-09-12 06:00:00,0,14
109792,105,2023-10-18 18:50:00,0,16
109816,534,2023-09-22 19:00:00,0,0
109834,23353,2024-03-09 08:00:00,0,1
109963,534,2023-09-26 19:30:00,1,152
109976,53312,2023-09-24 08:30:00,0,0
109988,82987,2023-11-15 12:15:00,0,1
109996,39359,2023-09-23 06:00:00,0,0
110155,21198,2023-10-14 07:30:00,0,0
110162,21198,2023-09-24 07:30:00,1,532
110176,35,2024-10-03 07:00:00,0,0
110187,42853,2023-09-24 09:00:00,0,0
110199,40656,2024-12-25 20:00:00,0,18
110203,58790,2023-09-24 18:00:00,0,0
110209,58790,2023-10-29 18:00:00,0,49
110221,37571,2023-09-25 19:00:00,0,21
110234,53312,2023-10-15 08:30:00,1,370
110248,37571,2023-09-25 19:00:00,0,0
110249,37571,2023-09-25 19:00:00,0,42
110250,37571,2023-09-25 19:00:00,0,42
110258,3,2024-04-14 01:01:00,0,0
110265,1889,2023-11-03 12:15:00,0,0
110294,13912,2023-09-29 06:30:00,1,322
110304,27349,2023-09-28 05:30:00,0,0
110308,27349,2023-10-19 05:30:00,0,21
110310,27349,2024-01-13 07:30:00,1,328
110315,2733,2024-09-28 07:00:00,0,30
110347,1654,2024-05-02 07:30:00,0,0
110348,225,2024-02-24 07:30:00,0,0
110349,57050,2023-09-27 05:50:00,0,29
110351,1654,2024-09-03 06:00:00,1,186
110356,48293,2023-09-27 19:30:00,0,0
110361,27349,2023-11-09 05:30:00,0,0
110363,1411,2024-10-30 05:30:00,0,63
110381,27349,2023-10-28 07:30:00,0,7
110402,7761,2023-10-02 19:00:00,0,0
110403,534,2023-09-29 19:00:00,1,531
110410,308,2023-09-28 19:30:00,1,336
110441,304,2023-10-01 06:00:00,0,0
110442,534,2023-09-30 06:30:00,0,0
110443,66,2023-10-01 06:00:00,0,13
110460,9755,2023-09-30 07:00:00,0,0
110469,534,2023-11-10 19:00:00,0,0
110475,24304,2024-02-06 19:00:00,1,396
110479,57292,2023-10-29 07:00:00,0,0
110504,50346,2023-11-01 19:30:00,0,27
110505,561,2023-10-18 06:00:00,1,413
110516,66,2023-10-22 06:00:00,1,174
110520,82987,2025-01-06 12:15:00,0,49
110529,27349,2023-10-19 05:30:00,0,35
110541,534,2023-10-05 19:30:00,0,22
110561,1889,2023-10-06 12:15:00,0,0
110563,52323,2023-10-07 06:30:00,0,19
